255,351285,carlos roberto,Null,true,false,true,false,ObservacionMinsalud,Contraloria,false
257,597026,quiana rojas,Inpec,false,false,true,false,ObservacionMinsalud,Contraloria,false
264,137167,guillermo montero,Minsalud,false,true,false,true,Null,Contraloria,false
267,297851,alex montero,Mininterior,true,false,false,true,ObservacionInpec,Contraloria,false
268,196346,karla torres,Null,false,false,true,false,ObservacionArmada,Contraloria,false
270,476646,vicente flores,Policia,false,false,true,true,ObservacionMinsalud,Contraloria,true
271,230565,angela santa,Null,false,true,false,true,ObservacionMinsalud,Contraloria,false
273,413114,jorge delgado,Minsalud,false,true,false,false,ObservacionInpec,Contraloria,true
284,165141,eliza medina,Mininterior,true,false,false,false,ObservacionInpec,Contraloria,true
289,639001,gema montero,Armada,false,true,true,false,ObservacionMininterior,Contraloria,true
290,414417,zoe jimenez,Mininterior,true,true,true,true,ObservacionInpec,Contraloria,false
298,268288,pilar salazar,Armada,true,false,true,false,ObservacionInpec,Contraloria,true
301,561239,ana gomez,Minsalud,false,false,false,true,ObservacionMinsalud,Contraloria,false
304,983724,gloria silva,Minsalud,false,false,false,true,ObservacionMinsalud,Contraloria,true
305,565405,alex reyes,Null,false,true,true,false,ObservacionInpec,Contraloria,true
309,887223,natividad ferrer,Null,true,false,true,true,Null,Contraloria,false
311,235865,luis marin,Null,false,true,true,false,ObservacionArmada,Contraloria,false
314,430455,raul ramirez,Minsalud,true,false,true,false,ObservacionInpec,Contraloria,false
315,730879,karla sarmiento,Inpec,false,true,false,true,ObservacionArmada,Contraloria,true
317,531632,zulema rojas,Null,true,false,false,false,Null,Contraloria,true
318,282667,bianca silva,Minsalud,true,true,false,false,ObservacionMinsalud,Contraloria,true
325,499614,kike alvarado,Minsalud,false,false,true,true,ObservacionMinsalud,Contraloria,true
326,804477,alberto gonzalez,Inpec,true,true,true,false,ObservacionMinsalud,Contraloria,true
328,107577,victor torres,Inpec,false,false,false,false,ObservacionArmada,Contraloria,true
332,882432,luis gonzalez,Mininterior,false,true,false,true,ObservacionMinsalud,Contraloria,true
333,491326,sergio rodriguez,Policia,true,true,false,false,Null,Contraloria,false
336,257638,olga marquez,Null,false,false,true,true,Null,Contraloria,true
347,641984,zoraida delgado,Inpec,false,false,false,false,ObservacionMinsalud,Contraloria,true
348,560758,natividad delgado,Inpec,true,true,false,true,ObservacionInpec,Contraloria,true
349,518679,isabel salas,Inpec,false,true,true,false,Null,Contraloria,true
359,550655,ricardo soto,Null,false,false,true,true,ObservacionArmada,Contraloria,true
360,980763,tomas martinez,Minsalud,true,false,false,false,ObservacionInpec,Contraloria,false
361,560407,francisco caro,Mininterior,true,true,false,true,ObservacionInpec,Contraloria,false
375,189719,hector quintero,Inpec,false,false,false,true,Null,Contraloria,false
377,376879,roberto torres,Mininterior,true,true,true,true,ObservacionMinsalud,Contraloria,false
381,377887,rami cabrera,Mininterior,true,false,false,true,ObservacionInpec,Contraloria,false
384,273492,teresa vanegas,Armada,true,false,false,false,ObservacionMininterior,Contraloria,true
386,780269,wenceslao vega,Armada,true,true,true,true,ObservacionArmada,Contraloria,true
387,881821,victor morales,Mininterior,false,false,true,false,Null,Contraloria,true
389,624904,nadia castillo,Mininterior,true,true,true,false,Null,Contraloria,true
399,974313,luis serna,Inpec,true,true,false,false,ObservacionMinsalud,Contraloria,false
400,398601,pablo vargas,Null,false,false,false,true,ObservacionMinsalud,Contraloria,false
407,370512,marcos reyes,Inpec,true,false,true,false,Null,Contraloria,true
408,817497,mario rivas,Policia,true,false,false,true,Null,Contraloria,false
410,289315,tomas salazar,Policia,true,true,true,false,Null,Contraloria,true
412,522478,felipe diaz,Policia,false,true,false,true,Null,Contraloria,true
413,982707,emilio salazar,Mininterior,false,false,true,true,ObservacionInpec,Contraloria,true
418,566663,helena sanchez,Mininterior,false,true,false,false,ObservacionInpec,Contraloria,false
423,852517,marta salazar,Mininterior,false,false,false,false,Null,Contraloria,true
424,661506,alicia fuentes,Mininterior,true,false,false,true,Null,Contraloria,false
427,176125,humberto cabrera,Armada,false,true,true,true,ObservacionMininterior,Contraloria,true
428,393681,benito salas,Minsalud,true,false,true,true,Null,Contraloria,false
431,872969,manuel vega,Null,true,true,false,false,ObservacionInpec,Contraloria,true
432,625578,nerea mendoza,Policia,true,true,false,false,ObservacionInpec,Contraloria,true
434,250065,claudia vargas,Minsalud,false,true,true,true,ObservacionInpec,Contraloria,false
438,703324,jorge vargas,Inpec,false,false,false,true,ObservacionMininterior,Contraloria,false
443,126717,benjamin torres,Policia,false,true,false,true,ObservacionMininterior,Contraloria,false
454,150123,jose vega,Armada,false,true,false,true,ObservacionMininterior,Contraloria,false
456,188288,quiana ruiz,Inpec,true,false,true,false,ObservacionMininterior,Contraloria,false
457,547933,alfonso castro,Inpec,true,false,true,false,ObservacionMininterior,Contraloria,true
462,329156,javier rojas,Policia,false,true,false,true,ObservacionMininterior,Contraloria,false
466,664729,walter quintero,Armada,false,true,true,true,ObservacionMininterior,Contraloria,false
467,969990,montserrat delgado,Inpec,false,false,true,false,ObservacionMinsalud,Contraloria,true
469,992265,robinson castro,Null,false,false,true,false,ObservacionMininterior,Contraloria,false
476,687516,isidro montero,Policia,true,true,false,true,ObservacionMininterior,Contraloria,true
477,875570,raul lopez,Minsalud,true,true,false,false,ObservacionInpec,Contraloria,true
479,420639,leandro ferrari,Policia,true,false,true,true,ObservacionInpec,Contraloria,true
483,906759,pablo gonzalez,Policia,false,false,true,true,ObservacionArmada,Contraloria,true
484,953435,xavier ruiz,Armada,false,false,true,true,ObservacionInpec,Contraloria,false
490,951551,helena serna,Null,false,true,true,true,ObservacionMininterior,Contraloria,true
492,478312,luis ramirez,Mininterior,true,true,true,false,ObservacionMinsalud,Contraloria,true
494,865475,xavier vega,Policia,true,false,true,true,ObservacionMininterior,Contraloria,false
498,205244,alicia gomez,Mininterior,false,false,true,true,ObservacionMininterior,Contraloria,false
506,901265,fernando sanchez,Minsalud,true,true,false,true,ObservacionArmada,Contraloria,false
509,484661,nicolas mendez,Mininterior,true,false,true,false,ObservacionArmada,Contraloria,true
511,313144,marta perez,Armada,true,false,false,false,ObservacionInpec,Contraloria,false
514,848689,jorge cameron,Mininterior,true,true,true,false,ObservacionMinsalud,Contraloria,false
520,984349,luis torres,Policia,true,true,true,true,ObservacionMininterior,Contraloria,false
529,747772,pablo perez,Minsalud,false,true,true,false,ObservacionArmada,Contraloria,false
531,205464,benito gomez,Armada,true,true,true,false,Null,Contraloria,true
533,932424,daniel delgado,Inpec,true,false,false,true,ObservacionArmada,Contraloria,false
550,702591,belan ruiz,Minsalud,true,false,true,true,ObservacionArmada,Contraloria,false
552,803795,pilar delgado,Policia,true,false,false,true,ObservacionInpec,Contraloria,false
553,331014,pablo vazquez,Inpec,true,false,false,false,ObservacionArmada,Contraloria,false
554,841925,samuel carrillo,Null,false,false,false,true,ObservacionMininterior,Contraloria,false
556,984078,susana david,Null,true,false,false,false,ObservacionArmada,Contraloria,false
559,786216,rosa montero,Minsalud,false,false,true,true,ObservacionMinsalud,Contraloria,false
563,784526,lucia vargas,Inpec,true,true,false,true,ObservacionInpec,Contraloria,false
565,734374,eugenia murillo,Mininterior,true,true,false,true,ObservacionInpec,Contraloria,false
567,969334,roberto barrios,Minsalud,false,false,false,false,ObservacionMininterior,Contraloria,false
572,465938,eliza marin,Policia,false,false,false,true,ObservacionMinsalud,Contraloria,true
573,595741,hugo gonzalez,Inpec,true,true,true,false,ObservacionMininterior,Contraloria,true
599,653452,javier hernandez,Policia,false,false,false,true,ObservacionMinsalud,Contraloria,true
601,715487,lucia hidalgo,Minsalud,false,true,false,false,ObservacionMinsalud,Contraloria,false
606,487691,guillermo flores,Inpec,true,true,false,true,ObservacionInpec,Contraloria,false
614,557707,ignacio salcedo,Mininterior,false,false,true,true,ObservacionMinsalud,Contraloria,false
616,202652,bianca torres,Minsalud,false,false,false,false,ObservacionMininterior,Contraloria,false
619,994272,sergio sarmiento,Armada,false,false,false,false,Null,Contraloria,false
621,580131,helena rivas,Inpec,true,false,true,true,Null,Contraloria,false
624,132925,emilio pardo,Mininterior,false,false,true,false,ObservacionMinsalud,Contraloria,true
627,500748,teresa garcia,Mininterior,true,true,false,false,ObservacionMininterior,Contraloria,true
630,731779,quiana quintana,Null,false,true,false,true,ObservacionArmada,Contraloria,false
631,446508,gema gil,Inpec,true,true,false,false,ObservacionInpec,Contraloria,true
633,565987,blanca silva,Mininterior,true,true,false,false,ObservacionInpec,Contraloria,false
636,455677,isidro medina,Minsalud,false,false,false,true,ObservacionArmada,Contraloria,false
637,536153,roberto lopez,Policia,true,false,true,false,ObservacionMininterior,Contraloria,true
638,425983,tatiana cifuentes,Mininterior,false,true,true,false,Null,Contraloria,true
642,463380,pablo castro,Mininterior,true,true,true,true,ObservacionMinsalud,Contraloria,false
645,887430,susana maron,Armada,false,false,true,true,ObservacionMininterior,Contraloria,false
646,968656,olivia henao,Armada,false,true,false,true,Null,Contraloria,false
652,587116,nadia torres,Mininterior,true,false,true,false,Null,Contraloria,true
653,836018,daniela carrera,Inpec,false,true,false,true,ObservacionInpec,Contraloria,false
659,344269,olga sanchez,Mininterior,false,false,false,true,ObservacionMininterior,Contraloria,false
660,277145,yolanda gil,Inpec,false,false,false,true,ObservacionArmada,Contraloria,false
664,530873,andres garcia,Policia,true,true,true,true,ObservacionArmada,Contraloria,true
667,125847,yolanda mendoza,Mininterior,false,false,true,false,ObservacionArmada,Contraloria,true
672,684566,guillermo reyes,Armada,false,true,false,false,Null,Contraloria,false
675,913216,gonzalo ramirez,Null,true,false,true,true,ObservacionArmada,Contraloria,false
676,181924,karla sanchez,Mininterior,true,false,false,false,ObservacionMininterior,Contraloria,true
677,215439,leonardo perez,Armada,true,false,true,true,ObservacionMinsalud,Contraloria,true
682,469981,ursula rodriguez,Mininterior,true,false,false,true,ObservacionInpec,Contraloria,true
684,385765,graciela rodriguez,Inpec,true,true,true,true,ObservacionMinsalud,Contraloria,true
689,985586,juanita alvarez,Mininterior,true,true,true,true,ObservacionArmada,Contraloria,true
691,433322,benjamin gonzalez,Policia,true,true,false,false,ObservacionArmada,Contraloria,false
698,643588,cesar vargas,Inpec,false,false,true,true,ObservacionInpec,Contraloria,false
707,467967,daniel alfaro,Mininterior,false,true,true,true,ObservacionMinsalud,Contraloria,false
709,390796,xavier fuentes,Null,false,true,true,true,ObservacionMininterior,Contraloria,true
710,175048,eliza cameron,Armada,true,false,false,false,ObservacionMinsalud,Contraloria,false
712,637238,karla hernandez,Mininterior,true,true,true,false,Null,Contraloria,true
724,196157,silvia pino,Minsalud,false,true,true,true,Null,Contraloria,false
725,805167,esteban perez,Minsalud,false,false,true,false,ObservacionArmada,Contraloria,true
732,708216,felicia gonzalez,Policia,true,false,false,false,ObservacionMinsalud,Contraloria,false
743,233253,robinson rodriguez,Mininterior,false,false,true,false,Null,Contraloria,true
746,681487,zulema delgado,Armada,true,false,true,true,ObservacionArmada,Contraloria,true
747,509223,olga moreno,Armada,false,true,true,false,ObservacionInpec,Contraloria,false
764,696071,javier pinto,Null,true,false,false,true,ObservacionArmada,Contraloria,false
766,337051,guillermo perez,Null,false,true,false,false,ObservacionMinsalud,Contraloria,true
768,190950,ximena murillo,Policia,true,true,true,false,ObservacionMinsalud,Contraloria,false
772,277953,natividad valenzuela,Minsalud,true,false,true,false,ObservacionMinsalud,Contraloria,false
774,623766,felipe rojas,Policia,true,false,true,false,ObservacionMinsalud,Contraloria,false
776,323989,ivan gil,Mininterior,true,true,false,false,Null,Contraloria,false
780,572455,fabio reyes,Armada,true,true,true,false,ObservacionMininterior,Contraloria,false
781,847617,olga montero,Mininterior,true,true,false,false,ObservacionMinsalud,Contraloria,false
791,743136,wenceslao castillo,Mininterior,false,false,false,true,Null,Contraloria,false
792,685884,quico murillo,Armada,false,false,true,true,ObservacionInpec,Contraloria,false
795,686962,zoe gil,Mininterior,false,true,true,false,ObservacionArmada,Contraloria,true
801,536073,laura lopez,Minsalud,false,true,true,false,ObservacionMinsalud,Contraloria,true
811,339640,ursula roa,Armada,true,false,true,true,ObservacionInpec,Contraloria,false
815,849759,miriam medina,Mininterior,false,false,true,false,Null,Contraloria,true
819,936328,ivana montero,Mininterior,true,true,false,false,ObservacionArmada,Contraloria,true
829,414301,pablo delgado,Null,false,true,false,false,ObservacionArmada,Contraloria,true
831,333979,cristobal caro,Policia,false,false,false,false,ObservacionMinsalud,Contraloria,false
833,897303,urbano salcedo,Policia,false,false,false,false,ObservacionMinsalud,Contraloria,false
834,509258,fernando david,Mininterior,false,false,true,false,ObservacionArmada,Contraloria,false
839,674074,felipe andrade,Mininterior,true,false,true,true,ObservacionMininterior,Contraloria,true
840,646564,nicolas castro,Minsalud,false,false,false,true,ObservacionArmada,Contraloria,false
849,330183,olga lopez,Inpec,false,true,true,false,Null,Contraloria,false
855,275432,walter garcia,Inpec,false,true,true,false,ObservacionMininterior,Contraloria,false
861,587600,teresa montero,Minsalud,true,true,false,false,ObservacionMininterior,Contraloria,true
864,811653,sergio reyes,Armada,true,true,true,false,ObservacionArmada,Contraloria,false
866,950547,juan ruiz,Minsalud,true,true,true,true,ObservacionInpec,Contraloria,false
868,334612,gerardo castillo,Policia,true,true,true,true,ObservacionInpec,Contraloria,false
869,821480,sergio fuentes,Mininterior,true,true,false,true,Null,Contraloria,true
871,923064,humberto alvarez,Null,true,true,false,true,ObservacionMinsalud,Contraloria,false
881,277867,zulema david,Policia,false,true,true,true,ObservacionMinsalud,Contraloria,true
885,640313,graciela vargas,Inpec,false,false,false,true,ObservacionMininterior,Contraloria,false
886,364650,noel pinto,Policia,false,false,false,true,ObservacionInpec,Contraloria,true
890,691503,diana torres,Minsalud,false,true,true,false,Null,Contraloria,true
892,237131,isabel alvarez,Null,false,false,false,true,ObservacionMinsalud,Contraloria,true
894,259933,federico reyes,Minsalud,false,true,false,false,ObservacionMininterior,Contraloria,true
895,791451,sonia guzman,Inpec,true,true,false,true,ObservacionArmada,Contraloria,true
907,421990,valeria mendez,Null,false,true,true,true,ObservacionArmada,Contraloria,false
910,819445,eliza gil,Policia,false,true,true,false,ObservacionMinsalud,Contraloria,true
922,105681,nadia ramirez,Mininterior,false,false,false,false,ObservacionMinsalud,Contraloria,true
923,475101,olga soto,Inpec,false,false,false,false,Null,Contraloria,true
926,742403,dolores perez,Mininterior,true,false,true,false,ObservacionMinsalud,Contraloria,false
928,291315,diana montoya,Minsalud,true,true,true,true,ObservacionMininterior,Contraloria,false
931,747687,patricia gonzalez,Armada,true,false,true,true,ObservacionInpec,Contraloria,true
933,132046,ricardo pino,Inpec,false,true,true,false,ObservacionMininterior,Contraloria,false
935,193711,ursula vargas,Mininterior,false,false,false,false,ObservacionArmada,Contraloria,true
940,700260,oscar rojas,Armada,true,false,false,false,Null,Contraloria,true
943,887127,alicia marin,Inpec,true,false,false,false,ObservacionArmada,Contraloria,false
950,576062,ricardo delgado,Inpec,false,true,true,false,ObservacionMininterior,Contraloria,true
969,536882,benjamin montero,Mininterior,false,true,false,false,ObservacionInpec,Contraloria,false
971,898238,pablo garcia,Policia,true,true,false,false,ObservacionArmada,Contraloria,true
974,310269,humberto rodrigo,Null,false,true,false,false,ObservacionMinsalud,Contraloria,false
977,131146,daniela medina,Inpec,false,true,true,true,ObservacionInpec,Contraloria,false
981,933287,noelia cifuentes,Inpec,true,true,false,true,ObservacionArmada,Contraloria,true
982,923185,lidia reyes,Armada,false,true,false,false,Null,Contraloria,true
984,870162,julieta castro,Minsalud,true,false,false,false,ObservacionMinsalud,Contraloria,false
988,305662,fabio alvarez,Minsalud,false,true,false,true,Null,Contraloria,false
991,531074,natividad rodriguez,Inpec,false,false,false,true,Null,Contraloria,true
999,738756,beronica fuentes,Policia,true,false,true,false,ObservacionMinsalud,Contraloria,true
1003,988710,wilfredo sierra,Armada,true,false,true,true,ObservacionInpec,Contraloria,true
1004,823376,ivonne torres,Null,true,true,true,true,ObservacionMininterior,Contraloria,true
1009,246423,helena alvarado,Minsalud,true,false,true,false,Null,Contraloria,false
1010,726472,olga rodriguez,Null,false,false,true,true,ObservacionMinsalud,Contraloria,false
1014,104240,karina fuentes,Policia,false,true,true,false,ObservacionInpec,Contraloria,true
1015,787717,olivia gonzalez,Mininterior,true,false,false,true,ObservacionMinsalud,Contraloria,true
1020,808682,alfonso salas,Policia,true,true,true,false,ObservacionMinsalud,Contraloria,false
1023,248835,cristobal alvarez,Inpec,true,true,false,true,ObservacionArmada,Contraloria,false
1024,684495,beronica castillo,Armada,false,false,false,false,ObservacionArmada,Contraloria,false
1025,472654,luisana montero,Armada,false,false,false,false,ObservacionMininterior,Contraloria,false
1027,183357,ricardo gomez,Policia,false,false,false,false,ObservacionMininterior,Contraloria,false
1029,402714,tomas alvarado,Policia,false,false,true,false,ObservacionArmada,Contraloria,true
1033,750036,fabiola gomez,Armada,true,false,false,true,Null,Contraloria,true
1034,289316,vicente sanchez,Mininterior,true,false,true,false,ObservacionArmada,Contraloria,false
1036,230925,samuel perez,Minsalud,true,true,false,false,ObservacionMinsalud,Contraloria,false
1037,704389,ximena garcia,Null,true,false,false,false,Null,Contraloria,true
1040,195358,alfonso gomez,Policia,true,false,true,true,ObservacionInpec,Contraloria,false
1042,672994,vicente ramirez,Policia,false,true,false,false,ObservacionArmada,Contraloria,false
1043,322831,elias valverde,Policia,true,true,true,true,ObservacionMininterior,Contraloria,false
1046,963254,blanca torres,Policia,false,false,true,false,Null,Contraloria,false
1047,221317,samuel lopez,Inpec,false,false,true,true,ObservacionInpec,Contraloria,false
1049,643338,fabio vega,Minsalud,true,false,true,false,ObservacionMininterior,Contraloria,false
1060,327788,luisana martinez,Policia,true,true,true,false,ObservacionInpec,Contraloria,true
1064,696079,oscar flores,Mininterior,false,true,true,true,ObservacionArmada,Contraloria,true
1072,663381,manuel silva,Inpec,false,false,true,false,ObservacionMinsalud,Contraloria,true
1075,930180,felipe fuentes,Policia,false,true,false,false,ObservacionMinsalud,Contraloria,false
1077,497914,kevin martinez,Armada,true,true,true,true,ObservacionArmada,Contraloria,false
1081,851983,montserrat roberto,Inpec,true,true,true,false,Null,Contraloria,true
1082,792306,oscar ferrari,Policia,true,true,true,false,ObservacionMininterior,Contraloria,true
1084,181668,benito torres,Mininterior,true,true,true,true,ObservacionMininterior,Contraloria,true
1086,590704,urbano flores,Policia,false,false,true,false,ObservacionArmada,Contraloria,false
1094,291518,pedro reyes,Armada,false,false,true,false,ObservacionMinsalud,Contraloria,false
1095,993341,iris gomez,Armada,true,true,false,false,ObservacionMininterior,Contraloria,false
1100,917635,graciela castillo,Minsalud,true,true,false,false,ObservacionArmada,Contraloria,true
1101,678106,urbano rivera,Mininterior,true,true,true,false,ObservacionMininterior,Contraloria,true
1102,387684,isabela gonzalez,Policia,false,true,true,false,ObservacionMinsalud,Contraloria,true
1104,296364,javier alvarez,Mininterior,false,true,true,false,ObservacionInpec,Contraloria,false
1105,769937,teresa diaz,Inpec,false,true,true,true,ObservacionMininterior,Contraloria,false
1110,893800,alex romero,Mininterior,false,true,true,true,Null,Contraloria,true
1112,335884,gabriela hidalgo,Null,true,true,false,false,ObservacionMininterior,Contraloria,false
1114,628730,zulema cameron,Minsalud,true,false,false,false,ObservacionMinsalud,Contraloria,true
1117,482872,fabio delgado,Minsalud,false,false,true,true,Null,Contraloria,false
1125,491676,vicente rodrigo,Null,false,true,true,false,Null,Contraloria,false
1128,465566,alexander rojas,Mininterior,true,false,false,true,ObservacionMinsalud,Contraloria,true
1136,892765,felicia rodriguez,Armada,true,false,true,false,ObservacionArmada,Contraloria,false
1140,281521,samuel ruiz,Policia,true,false,true,false,ObservacionArmada,Contraloria,false
1143,261854,javier delgado,Policia,true,false,false,false,ObservacionInpec,Contraloria,true
1150,547572,fernando sanchez,Inpec,false,true,false,false,ObservacionArmada,Contraloria,false
1158,947341,susana vega,Null,true,true,true,false,ObservacionMininterior,Contraloria,true
1162,374603,quico rojas,Armada,false,true,false,true,ObservacionInpec,Contraloria,false
1178,831103,raul gomez,Null,false,true,true,true,ObservacionMininterior,Contraloria,false
1183,861526,ivana garcia,Mininterior,true,false,true,false,ObservacionMinsalud,Contraloria,false
1184,673818,leonardo aguilar,Armada,true,false,true,true,ObservacionMinsalud,Contraloria,false
1189,954207,ximena rojas,Armada,true,false,false,true,ObservacionMininterior,Contraloria,false
1196,610540,olivia vega,Mininterior,true,false,false,true,ObservacionArmada,Contraloria,true
1197,955832,kira hernandez,Minsalud,false,false,false,false,ObservacionInpec,Contraloria,true
1202,525599,humberto moreno,Mininterior,false,false,true,true,ObservacionInpec,Contraloria,false
1205,556126,zacarias martinez,Null,true,false,false,false,ObservacionMinsalud,Contraloria,false
1216,566918,isabel henao,Minsalud,true,true,true,true,ObservacionMinsalud,Contraloria,true
1224,869119,manuel garcia,Policia,true,true,false,true,ObservacionMininterior,Contraloria,true
1229,924677,pablo ruiz,Armada,false,false,false,true,ObservacionMinsalud,Contraloria,false
1232,508493,victor martinez,Null,false,true,true,true,ObservacionInpec,Contraloria,false
1242,674576,ivan garcia,Minsalud,false,true,false,false,ObservacionArmada,Contraloria,false
1247,579095,bianca rojas,Policia,false,false,false,true,ObservacionMinsalud,Contraloria,false
1248,830207,yasmin fuentes,Null,true,true,true,true,Null,Contraloria,false
1254,678482,norma sanchez,Minsalud,false,false,false,false,ObservacionMinsalud,Contraloria,true
1256,705244,alberto gonzalez,Mininterior,true,true,false,false,ObservacionInpec,Contraloria,true
1258,578973,felipe murillo,Armada,true,false,true,true,ObservacionMinsalud,Contraloria,false
1261,426573,raul pico,Mininterior,false,false,false,false,ObservacionArmada,Contraloria,true
1262,502217,ana castillo,Minsalud,false,false,false,false,ObservacionMininterior,Contraloria,true
1265,575965,federico rodrigo,Armada,false,true,false,false,ObservacionMininterior,Contraloria,true
1275,427627,daniel ramirez,Inpec,true,true,false,false,ObservacionInpec,Contraloria,true
1280,249186,ivana vega,Armada,true,true,true,false,ObservacionInpec,Contraloria,true
1283,266695,pablo ramirez,Null,true,false,true,false,Null,Contraloria,false
1286,819308,natividad gonzalez,Inpec,true,false,false,false,ObservacionMinsalud,Contraloria,true
1289,435694,karla henao,Null,true,true,false,false,ObservacionMinsalud,Contraloria,true
1290,768000,tatiana fuentes,Mininterior,true,true,false,false,Null,Contraloria,true
1300,219342,federico rojas,Armada,true,true,false,true,ObservacionInpec,Contraloria,true
1301,628262,gabriela medina,Mininterior,false,false,false,false,ObservacionMinsalud,Contraloria,true
1302,373968,ignacio martinez,Minsalud,false,true,true,true,ObservacionMinsalud,Contraloria,false
1310,702565,daniel vega,Null,false,true,false,false,ObservacionInpec,Contraloria,true
1319,963279,leandro perez,Armada,true,false,true,false,Null,Contraloria,true
1321,196205,patricia torres,Minsalud,false,true,true,false,ObservacionMininterior,Contraloria,false
1323,321529,olga moreno,Minsalud,true,true,true,false,ObservacionInpec,Contraloria,false
1327,616563,pedro pardo,Null,false,false,true,true,ObservacionArmada,Contraloria,true
1334,156612,teresa gomez,Null,false,true,true,true,ObservacionMininterior,Contraloria,true
1342,572027,gerardo perez,Minsalud,false,true,true,false,ObservacionInpec,Contraloria,false
1344,470994,helena romero,Policia,true,false,false,true,Null,Contraloria,true
1347,470614,pablo pardo,Inpec,false,false,false,true,Null,Contraloria,true
